Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,San Diego,US,JK-15370,Jay Kimmel,8/7/2024,US-2024-155999,92105,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,West,8290,Consumer,8/13/2024,Standard Class,California,Binders,0.2,4.644,2,13.76
Office Supplies,San Diego,US,RD-19480,Rick Duston,12/14/2022,US-2022-146696,92105,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,West,4027,Consumer,12/19/2022,Standard Class,California,Binders,0.2,2.7324,2,8.096
Office Supplies,San Francisco,US,TS-21340,Toby Swindell,9/8/2021,US-2021-140032,94109,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",West,1051,Consumer,9/13/2021,Standard Class,California,Binders,0.2,3.0128,2,8.608
Office Supplies,San Francisco,US,JF-15490,Jeremy Farry,1/30/2023,US-2023-164483,94122,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,West,4264,Consumer,2/3/2023,Standard Class,California,Binders,0.2,5.8914,2,17.456
Office Supplies,San Francisco,US,LD-17005,Lisa DeCherney,11/7/2023,US-2023-116379,94122,OFF-BI-10001543,GBC VeloBinder Manual Binding System,West,6158,Consumer,11/12/2023,Standard Class,California,Binders,0.2,20.1544,2,57.584
Office Supplies,San Jose,US,EB-14110,Eugene Barchas,9/11/2023,US-2023-116561,95123,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,West,5675,Consumer,9/17/2023,Standard Class,California,Binders,0.2,12.9584,2,39.872
Office Supplies,Vallejo,US,DF-13135,David Flashing,10/4/2021,US-2021-153479,94591,OFF-BI-10002867,GBC Recycled Regency Composition Covers,West,1289,Consumer,10/8/2021,Standard Class,California,Binders,0.2,31.0856,2,95.648
Office Supplies,Westminster,US,TC-21295,Toby Carlisle,7/14/2024,US-2024-121048,92683,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,West,8122,Consumer,7/18/2024,Standard Class,California,Binders,0.2,1.4456,2,4.448
Office Supplies,Missoula,US,JO-15280,Jas O'Carroll,12/31/2022,US-2022-109197,59801,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,West,4178,Consumer,1/4/2023,Standard Class,Montana,Binders,0.2,152.495,2,487.984
Office Supplies,Las Vegas,US,RD-19480,Rick Duston,5/20/2024,US-2024-166688,89115,OFF-BI-10004040,Wilson Jones Impact Binders,West,7708,Consumer,5/26/2024,Standard Class,Nevada,Binders,0.2,3.0044,2,8.288
Office Supplies,Kent,US,JC-15385,Jenna Caffey,7/8/2024,US-2024-108560,98031,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",West,8081,Consumer,7/15/2024,Standard Class,Washington,Binders,0.2,7.8192,2,23.168
Office Supplies,Seattle,US,LC-17140,Logan Currie,12/1/2022,US-2022-119907,98103,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,West,3863,Consumer,12/8/2022,Standard Class,Washington,Binders,0.2,19.3984,2,55.424
Office Supplies,Seattle,US,Co-12640,Corey-Lock,8/2/2022,US-2022-147501,98105,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,West,2913,Consumer,8/6/2022,Standard Class,Washington,Binders,0.2,2.1492,2,6.368
Office Supplies,Seattle,US,EB-14170,Evan Bailliet,9/29/2021,US-2021-111962,98115,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,West,1249,Consumer,10/4/2021,Standard Class,Washington,Binders,0.2,3.14,2,10.048
Office Supplies,Seattle,US,MJ-17740,Max Jones,11/7/2023,US-2023-113817,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,West,6160,Consumer,11/11/2023,Standard Class,Washington,Binders,0.2,9.688,2,27.68
Office Supplies,Seattle,US,MM-18055,Michelle Moray,10/30/2024,US-2024-127285,98115,OFF-BI-10002072,Cardinal Slant-D Ring Binders,West,9238,Consumer,11/6/2024,Standard Class,Washington,Binders,0.2,5.214,2,13.904
Office Supplies,Phoenix,US,JM-15865,John Murray,8/16/2022,US-2022-128090,85023,OFF-LA-10000452,Avery 488,West,2986,Consumer,8/22/2022,Standard Class,Arizona,Labels,0.2,1.764,2,5.04
Office Supplies,Gilbert,US,PF-19120,Peter Fuller,6/15/2022,US-2022-129896,85234,OFF-PA-10002245,Xerox 1895,West,2697,Consumer,6/20/2022,Standard Class,Arizona,Paper,0.2,2.99,2,9.568
Office Supplies,Glendale,US,AI-10855,Arianne Irving,9/9/2024,US-2024-155929,85301,OFF-PA-10000859,Unpadded Memo Slips,West,8623,Consumer,9/13/2024,Standard Class,Arizona,Paper,0.2,2.388,2,6.368
Office Supplies,Phoenix,US,ML-17410,Maris LaWare,7/18/2024,US-2024-142573,85023,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,West,8157,Consumer,7/23/2024,Standard Class,Arizona,Paper,0.2,5.2312,2,16.096
Office Supplies,Salem,US,TB-21250,Tim Brockman,12/8/2021,US-2021-129364,97301,OFF-PA-10001569,Xerox 232,West,1826,Consumer,12/13/2021,Standard Class,Oregon,Paper,0.2,3.6288,2,10.368
Office Supplies,Salem,US,ZC-21910,Zuschuss Carroll,3/20/2023,US-2023-156986,97301,OFF-PA-10004101,Xerox 1894,West,4486,Consumer,3/24/2023,Standard Class,Oregon,Paper,0.2,3.6288,2,10.368
Office Supplies,Gilbert,US,PF-19120,Peter Fuller,6/15/2022,US-2022-129896,85234,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",West,2698,Consumer,6/20/2022,Standard Class,Arizona,Storage,0.2,-19.5624,2,82.368
Office Supplies,Glendale,US,FO-14305,Frank Olsen,6/8/2024,US-2024-107979,85301,OFF-ST-10002485,Rogers Deluxe File Chest,West,7832,Consumer,6/13/2024,Standard Class,Arizona,Storage,0.2,-8.3524,2,35.168
Office Supplies,Mesa,US,AA-10375,Allen Armold,7/10/2023,US-2023-126613,85204,OFF-ST-10001325,Sterilite Officeware Hinged File Box,West,5189,Consumer,7/16/2023,Standard Class,Arizona,Storage,0.2,1.4672,2,16.768
Office Supplies,Phoenix,US,AB-10105,Adrian Barton,9/19/2024,US-2024-153822,85023,OFF-ST-10000321,Akro Stacking Bins,West,8786,Consumer,9/25/2024,Standard Class,Arizona,Storage,0.2,-2.5248,2,12.624
Office Supplies,Parker,US,TS-21505,Tony Sayre,12/19/2024,US-2024-116946,80134,OFF-ST-10002554,Tennsco Industrial Shelving,West,10047,Consumer,12/23/2024,Standard Class,Colorado,Storage,0.2,-17.6076,2,78.256
Office Supplies,Denver,US,SE-20110,Sanjit Engle,3/13/2024,US-2024-105851,80219,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,West,7168,Consumer,3/20/2024,Standard Class,Colorado,Supplies,0.2,-299.8116,2,1332.496
Office Supplies,Thornton,US,RP-19390,Resi Pölking,10/2/2022,US-2022-128356,80229,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",West,3383,Consumer,10/7/2022,Standard Class,Colorado,Supplies,0.2,0.9576,2,10.944
Office Supplies,Aurora,US,ME-17725,Max Engle,8/15/2023,US-2023-123470,80013,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,West,5401,Consumer,8/21/2023,Standard Class,Colorado,Appliances,0.2,12.2328,3,122.328
Office Supplies,Denver,US,DV-13465,Dianna Vittorini,12/1/2024,US-2024-145233,80219,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,West,9721,Consumer,12/5/2024,Standard Class,Colorado,Appliances,0.2,3.5046,3,31.152
Office Supplies,Peoria,US,SC-20725,Steven Cartwright,8/17/2022,US-2022-119627,85345,OFF-AR-10000203,Newell 336,West,2994,Consumer,8/23/2022,Standard Class,Arizona,Art,0.2,1.1556,3,10.272
Office Supplies,Colorado Springs,US,IM-15070,Irene Maddox,12/11/2022,US-2022-104346,80906,OFF-AR-10001545,Newell 326,West,3981,Consumer,12/16/2022,Standard Class,Colorado,Art,0.2,0.4752,3,4.224
Office Supplies,Colorado Springs,US,JR-15670,Jim Radford,12/24/2022,US-2022-103471,80906,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",West,4107,Consumer,12/28/2022,Standard Class,Colorado,Art,0.2,1.5795,3,14.04
Office Supplies,Denver,US,RA-19915,Russell Applegate,11/1/2021,US-2021-134313,80219,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,West,1440,Consumer,11/7/2021,Standard Class,Colorado,Art,0.2,4.3176,3,43.176
Office Supplies,Springfield,US,JA-15970,Joseph Airdo,9/17/2021,US-2021-131947,97477,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,West,1136,Consumer,9/22/2021,Standard Class,Oregon,Art,0.2,4.782000000,3,38.256
Office Supplies,Los Angeles,US,PB-19150,Philip Brown,1/13/2022,US-2022-137526,90004,OFF-BI-10003364,Binding Machine Supplies,West,2088,Consumer,1/17/2022,Standard Class,California,Binders,0.2,24.5028,3,70.008
Office Supplies,Los Angeles,US,LL-16840,Lauren Leatherbury,4/25/2024,US-2024-120222,90032,OFF-BI-10000666,Surelock Post Binders,West,7496,Consumer,5/2/2024,Standard Class,California,Binders,0.2,27.504,3,73.344
Office Supplies,Los Angeles,US,DB-13660,Duane Benoit,9/23/2024,US-2024-121853,90036,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,West,8846,Consumer,9/29/2024,Standard Class,California,Binders,0.2,23.712,3,72.96
Office Supplies,Los Angeles,US,AB-10165,Alan Barnes,6/25/2022,US-2022-115945,90045,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",West,2746,Consumer,7/1/2022,Standard Class,California,Binders,0.2,27.735,3,88.752
Office Supplies,Los Angeles,US,PF-19225,Phillip Flathmann,12/29/2023,US-2023-163258,90045,OFF-BI-10000138,Acco Translucent Poly Ring Binders,West,6792,Consumer,1/2/2024,Standard Class,California,Binders,0.2,3.9312,3,11.232
Office Supplies,Los Angeles,US,WB-21850,William Brown,11/4/2021,US-2021-125829,90045,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,West,1486,Consumer,11/11/2021,Standard Class,California,Binders,0.2,8.226,3,21.936
Office Supplies,Rancho Cucamonga,US,AA-10375,Allen Armold,10/24/2021,US-2021-130729,91730,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,West,1397,Consumer,10/29/2021,Standard Class,California,Binders,0.2,11.1384,3,34.272
Office Supplies,Roseville,US,LC-16885,Lena Creighton,10/13/2023,US-2023-145583,95661,OFF-BI-10004781,GBC Wire Binding Strips,West,5949,Consumer,10/19/2023,Standard Class,California,Binders,0.2,26.6616,3,76.176
Office Supplies,San Diego,US,SW-20455,Shaun Weien,7/21/2024,US-2024-145429,92024,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,West,8182,Consumer,7/25/2024,Standard Class,California,Binders,0.2,17.6232,3,50.352
Office Supplies,San Diego,US,LT-17110,Liz Thompson,11/2/2022,US-2022-168207,92105,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,West,3553,Consumer,11/6/2022,Standard Class,California,Binders,0.2,4.1832,3,11.952
Office Supplies,San Francisco,US,BP-11155,Becky Pak,12/31/2023,US-2023-156139,94109,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",West,6812,Consumer,1/6/2024,Standard Class,California,Binders,0.2,13.4316,3,38.376
Office Supplies,San Francisco,US,JS-16030,Joy Smith,10/19/2024,US-2024-125990,94122,OFF-BI-10004826,JM Magazine Binder,West,9119,Consumer,10/23/2024,Standard Class,California,Binders,0.2,13.8684,3,39.624
Office Supplies,Westminster,US,JL-15505,Jeremy Lonsdale,8/7/2024,US-2024-156776,92683,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,West,8291,Consumer,8/11/2024,Standard Class,California,Binders,0.2,4.1832,3,11.952
Office Supplies,Westminster,US,JL-15505,Jeremy Lonsdale,8/7/2024,US-2024-156776,92683,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",West,8289,Consumer,8/11/2024,Standard Class,California,Binders,0.2,11.673,3,31.128
Office Supplies,Carlsbad,US,MS-17365,Maribeth Schnelling,11/17/2023,US-2023-150658,88220,OFF-BI-10004140,Avery Non-Stick Binders,West,6282,Consumer,11/22/2023,Standard Class,New Mexico,Binders,0.2,3.3675,3,10.776
Office Supplies,Salt Lake City,US,DO-13435,Denny Ordway,8/19/2024,US-2024-100398,84106,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",West,8381,Consumer,8/23/2024,Standard Class,Utah,Binders,0.2,37.236,3,102.72
Office Supplies,Bellevue,US,AB-10165,Alan Barnes,12/5/2024,US-2024-131212,98006,OFF-BI-10001617,GBC Wire Binding Combs,West,9833,Consumer,12/9/2024,Standard Class,Washington,Binders,0.2,8.3754,3,24.816
Office Supplies,Edmonds,US,BD-11770,Bryan Davis,9/10/2023,US-2023-165918,98026,OFF-BI-10004826,JM Magazine Binder,West,5666,Consumer,9/14/2023,Standard Class,Washington,Binders,0.2,13.8684,3,39.624
Office Supplies,Edmonds,US,BD-11770,Bryan Davis,9/10/2023,US-2023-165918,98026,OFF-BI-10004364,Storex Dura Pro Binders,West,5665,Consumer,9/14/2023,Standard Class,Washington,Binders,0.2,4.455,3,14.256
Office Supplies,Seattle,US,IM-15070,Irene Maddox,12/5/2023,US-2023-161389,98103,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,West,6527,Consumer,12/10/2023,Standard Class,Washington,Binders,0.2,132.5922,3,407.976
Office Supplies,Seattle,US,AP-10915,Arthur Prichep,12/10/2023,US-2023-128412,98105,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,West,6592,Consumer,12/17/2023,Standard Class,Washington,Binders,0.2,51.8238,3,153.552
Office Supplies,Seattle,US,CC-12220,Chris Cortes,7/8/2023,US-2023-155474,98105,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",West,5173,Consumer,7/14/2023,Standard Class,Washington,Binders,0.2,6.03,3,19.296
Office Supplies,Seattle,US,GT-14710,Greg Tran,12/6/2023,US-2023-169040,98105,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,West,6538,Consumer,12/12/2023,Standard Class,Washington,Binders,0.2,19.4376,3,59.808
Office Supplies,Seattle,US,JH-15985,Joseph Holt,12/15/2022,US-2022-109638,98115,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,West,4035,Consumer,12/22/2022,Standard Class,Washington,Binders,0.2,18.6006,3,51.312
Office Supplies,Seattle,US,MM-18055,Michelle Moray,10/30/2024,US-2024-127285,98115,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",West,9239,Consumer,11/6/2024,Standard Class,Washington,Binders,0.2,27.735,3,88.752
Office Supplies,Seattle,US,RO-19780,Rose O'Brian,5/12/2022,US-2022-162607,98115,OFF-BI-10002949,Prestige Round Ring Binders,West,2531,Consumer,5/18/2022,Standard Class,Washington,Binders,0.2,4.9248,3,14.592
Office Supplies,Scottsdale,US,SM-20005,Sally Matthias,11/23/2021,US-2021-159625,85254,OFF-EN-10002621,Staple envelope,West,1674,Consumer,11/28/2021,Standard Class,Arizona,Envelopes,0.2,8.802,3,23.472
Office Supplies,Tempe,US,JF-15490,Jeremy Farry,8/31/2024,US-2024-159884,85281,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,West,8471,Consumer,9/5/2024,Standard Class,Arizona,Fasteners,0.2,2.7222,3,8.376
Office Supplies,Aurora,US,ZC-21910,Zuschuss Carroll,9/28/2022,US-2022-106978,80013,OFF-FA-10003021,Staples,West,3362,Consumer,10/4/2022,Standard Class,Colorado,Fasteners,0.2,0.846,3,4.512
Office Supplies,Loveland,US,JM-15580,Jill Matthias,12/30/2024,US-2024-156720,80538,OFF-FA-10003472,Bagged Rubber Bands,West,10192,Consumer,1/3/2025,Standard Class,Colorado,Fasteners,0.2,-0.6048,3,3.024
Office Supplies,Colorado Springs,US,IM-15070,Irene Maddox,12/11/2022,US-2022-104346,80906,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,West,3988,Consumer,12/16/2022,Standard Class,Colorado,Paper,0.2,9.6936,3,27.696
Office Supplies,Colorado Springs,US,IM-15070,Irene Maddox,12/11/2022,US-2022-104346,80906,OFF-PA-10001166,Xerox 1932,West,3987,Consumer,12/16/2022,Standard Class,Colorado,Paper,0.2,28.7064,3,85.056
Office Supplies,Englewood,US,CS-12130,Chad Sievert,8/28/2023,US-2023-144211,80112,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",West,5496,Consumer,9/2/2023,Standard Class,Colorado,Paper,0.2,5.6115,3,15.48
Office Supplies,Tigard,US,NW-18400,Natalie Webber,11/26/2021,US-2021-168984,97224,OFF-PA-10001166,Xerox 2,West,1726,Consumer,12/2/2021,Standard Class,Oregon,Paper,0.2,5.4432,3,15.552
Office Supplies,Louisville,US,SC-20845,Sung Chung,8/21/2024,US-2024-117646,80027,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",West,8413,Consumer,8/25/2024,Standard Class,Colorado,Storage,0.2,20.7459,3,237.096
Office Supplies,Portland,US,RD-19900,Ruben Dartt,9/7/2024,US-2024-124401,97206,OFF-ST-10000649,Hanging Personal Folder File,West,8584,Consumer,9/12/2024,Standard Class,Oregon,Storage,0.2,2.355,3,37.68
Office Supplies,Salem,US,TB-21250,Tim Brockman,12/8/2021,US-2021-129364,97301,OFF-ST-10001031,Adjustable Personal File Tote,West,1829,Consumer,12/13/2021,Standard Class,Oregon,Storage,0.2,2.9304,3,39.072
Office Supplies,Phoenix,US,EB-13870,Emily Burns,5/23/2022,US-2022-110569,85023,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,West,2571,Consumer,5/30/2022,Standard Class,Arizona,Appliances,0.2,13.7016,4,121.792
Office Supplies,Redmond,US,WB-21850,William Brown,8/10/2022,US-2022-156496,97756,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,West,2962,Consumer,8/16/2022,Standard Class,Oregon,Appliances,0.2,15.0156,4,133.472
Office Supplies,Chandler,US,LH-16750,Larry Hughes,4/25/2024,US-2024-129707,85224,OFF-AR-10000246,Newell 318,West,7493,Consumer,4/29/2024,Standard Class,Arizona,Art,0.2,0.6672,4,8.896
Office Supplies,Los Angeles,US,CL-12565,Clay Ludtke,5/28/2023,US-2023-134803,90004,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",West,4883,Consumer,6/3/2023,Standard Class,California,Binders,0.2,7.384,4,22.72
Office Supplies,Los Angeles,US,KT-16465,Kean Takahito,12/24/2022,US-2022-158456,90032,OFF-BI-10001097,Avery Hole Reinforcements,West,4108,Consumer,12/29/2022,Standard Class,California,Binders,0.2,7.2268,4,19.936
Office Supplies,San Francisco,US,BT-11680,Brian Thompson,4/10/2023,US-2023-123358,94122,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",West,4588,Consumer,4/17/2023,Standard Class,California,Binders,0.2,15.6104,4,48.032
Office Supplies,San Francisco,US,TS-21505,Tony Sayre,11/7/2024,US-2024-152737,94122,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,West,9371,Consumer,11/12/2024,Standard Class,California,Binders,0.2,7.6272,4,21.792
Office Supplies,Las Vegas,US,NW-18400,Natalie Webber,11/21/2022,US-2022-115511,89115,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",West,3752,Consumer,11/25/2022,Standard Class,Nevada,Binders,0.2,23.1168,4,66.048
Office Supplies,Seattle,US,SF-20200,Sarah Foster,9/12/2023,US-2023-128811,98103,OFF-BI-10000301,GBC Instant Report Kit,West,5696,Consumer,9/16/2023,Standard Class,Washington,Binders,0.2,7.764,4,20.704
Office Supplies,Seattle,US,NM-18520,Neoma Murray,8/17/2023,US-2023-157308,98105,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",West,5412,Consumer,8/21/2023,Standard Class,Washington,Binders,0.2,5.6956,4,15.712
Office Supplies,Tucson,US,DB-13615,Doug Bickford,5/6/2024,US-2024-145779,85705,OFF-PA-10002254,Xerox 1883,West,7579,Consumer,5/10/2024,Standard Class,Arizona,Paper,0.2,27.4352,4,84.416
Office Supplies,Salem,US,ZC-21910,Zuschuss Carroll,3/20/2023,US-2023-156986,97301,OFF-PA-10002005,Xerox 225,West,4485,Consumer,3/24/2023,Standard Class,Oregon,Paper,0.2,7.2576,4,20.736
Office Supplies,Phoenix,US,CM-12235,Chris McAfee,11/27/2023,US-2023-114230,85023,OFF-ST-10000876,Eldon Simplefile Box Office,West,6426,Consumer,12/1/2023,Standard Class,Arizona,Storage,0.2,3.9808,4,39.808
Office Supplies,Colorado Springs,US,IM-15070,Irene Maddox,12/11/2022,US-2022-104346,80906,OFF-AR-10001473,Newell 313,West,3980,Consumer,12/16/2022,Standard Class,Colorado,Art,0.2,1.148,5,13.12
Office Supplies,Anaheim,US,AH-10210,Alan Hwang,3/8/2024,US-2024-104080,92804,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",West,7132,Consumer,3/15/2024,Standard Class,California,Binders,0.2,64.2,5,171.2
Office Supplies,Los Angeles,US,KB-16315,Karl Braun,3/9/2024,US-2024-147354,90008,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,West,7134,Consumer,3/13/2024,Standard Class,California,Binders,0.2,9.6375,5,30.84
Office Supplies,Los Angeles,US,GA-14725,Guy Armstrong,11/11/2024,US-2024-110842,90036,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,West,9411,Consumer,11/16/2024,Standard Class,California,Binders,0.2,39.52,5,121.6
Office Supplies,Los Angeles,US,CB-12025,Cassandra Brandow,8/28/2022,US-2022-121188,90049,OFF-BI-10001617,GBC Wire Binding Combs,West,3055,Consumer,9/4/2022,Standard Class,California,Binders,0.2,13.959,5,41.36
Office Supplies,Los Angeles,US,JL-15235,Janet Lee,9/2/2024,US-2024-163657,90049,OFF-BI-10000138,Acco Translucent Poly Ring Binders,West,8500,Consumer,9/6/2024,Standard Class,California,Binders,0.2,6.552,5,18.72
Office Supplies,San Francisco,US,AR-10540,Andy Reiter,9/29/2023,US-2023-138037,94109,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,West,5873,Consumer,10/3/2023,Standard Class,California,Binders,0.2,9.534,5,27.24
Office Supplies,San Francisco,US,LC-17140,Logan Currie,12/17/2024,US-2024-133431,94122,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",West,10015,Consumer,12/21/2024,Standard Class,California,Binders,0.2,5.1435,5,15.24
